"","dt","SIC_CODE","investment_Barc","percent_investment_Barc","investment_BofA","percent_investment_BofA","junk_Barc","percent_junk_Barc","junk_BofA","percent_junk_BofA","distressed_Barc","percent_distressed_Barc","distressed_BofA","percent_distressed_BofA"
"1068",2014-01-31,4481,3e+05,0.0934340760304221,250000,0.0851550844397817,0,NA,0,NA,0,0,0,0
"1069",2014-01-31,5033,725000,0.22579901707352,5e+05,0.170310168879563,0,NA,0,NA,0,0,0,0
"1070",2014-01-31,6141,0,0,0,0,0,NA,0,NA,9250000,0.961038961038961,9259912,0.961079042548598
"1071",2014-01-31,6799,330000,0.102777483633464,330000,0.112404711460512,0,NA,0,NA,0,0,0,0
"1072",2014-01-31,8299,1355820,0.42226596321189,1355820,0.461819866340579,0,NA,0,NA,0,0,0,0
"1073",2014-02-28,2040,525000,0.364583333333333,525000,0.249406175771971,0,0,0,0,0,0,0,0
"1074",2014-02-28,2890,365000,0.253472222222222,730000,0.346793349168646,0,0,0,0,0,0,0,0
"1075",2014-02-28,3674,550000,0.381944444444444,850000,0.403800475059382,0,0,0,0,0,0,0,0
"1076",2014-02-28,4832,0,0,0,0,2755000,1,1425000,1,0,0,0,0
"1077",2014-02-28,5331,0,0,0,0,0,0,0,0,0,0,0,0
"1078",2014-02-28,6282,0,0,0,0,0,0,0,0,4e+05,0.571428571428571,4e+05,0.421052631578947
"1079",2014-02-28,7373,0,0,0,0,0,0,0,0,3e+05,0.428571428571429,550000,0.578947368421053
"1080",2014-03-31,1521,5e+05,0.117253913349358,2e+05,0.0309393974552346,0,0,0,0,0,0,0,0
"1081",2014-03-31,2834,0,0,0,0,0,0,0,0,1800000,0.138996138996139,19600000,0.619273301737757
"1082",2014-03-31,3572,0,0,0,0,5500000,1,5500000,1,0,0,0,0
"1083",2014-03-31,4522,450000,0.105528522014422,450000,0.0696136442742778,0,0,0,0,0,0,0,0
"1084",2014-03-31,5122,0,0,0,0,0,0,0,0,11150000,0.861003861003861,12050000,0.380726698262243
"1085",2014-03-31,6159,975000,0.228645131031248,975000,0.150829562594268,0,0,0,0,0,0,0,0
"1086",2014-03-31,7312,1989250,0.466494694260421,4489250,0.694473450129559,0,0,0,0,0,0,0,0
"1087",2014-03-31,9311,350000,0.0820777393445506,350000,0.0541439455466605,0,0,0,0,0,0,0,0
"1088",2014-04-30,2515,650000,0.117117117117117,650000,0.10655737704918,0,NA,0,NA,0,0,0,0
"1089",2014-04-30,3357,1e+05,0.018018018018018,1e+05,0.0163934426229508,0,NA,0,NA,0,0,0,0
"1090",2014-04-30,3823,425000,0.0765765765765766,425000,0.069672131147541,0,NA,0,NA,0,0,0,0
"1091",2014-04-30,4922,1375000,0.247747747747748,1925000,0.315573770491803,0,NA,0,NA,0,0,0,0
"1092",2014-04-30,5990,0,0,0,0,0,NA,0,NA,3e+05,1,3e+05,1
"1093",2014-04-30,6531,950000,0.171171171171171,950000,0.155737704918033,0,NA,0,NA,0,0,0,0
"1094",2014-04-30,7993,2050000,0.369369369369369,2050000,0.336065573770492,0,NA,0,NA,0,0,0,0
"1095",2014-05-30,1321,350000,0.1194743130227,350000,0.0659817136393628,0,0,0,0,0,0,0,0
"1096",2014-05-30,2782,275000,0.0938726745178358,275000,0.0518427750023565,0,0,0,0,0,0,0,0
"1097",2014-05-30,3533,0,0,0,0,0,0,0,0,3150000,0.947368421052632,3150000,0.947368421052632
"1098",2014-05-30,4210,0,0,0,0,6125000,1,6125000,1,0,0,0,0
"1099",2014-05-30,5000,675000,0.230414746543779,3175000,0.598548402299934,0,0,0,0,0,0,0,0
"1100",2014-05-30,6099,425000,0.145075951527564,425000,0.0801206522763691,0,0,0,0,0,0,0,0
"1101",2014-05-30,6798,1204500,0.411162314388121,1079500,0.203506456781978,0,0,0,0,0,0,0,0
"1102",2014-05-30,8221,0,0,0,0,0,0,0,0,175000,0.0526315789473684,175000,0.0526315789473684
"1103",2014-06-30,1311,0,0,0,0,0,0,0,0,20585000,0.964846496367471,10950000,0.935897435897436
"1104",2014-06-30,2731,0,0,0,0,3e+05,1,3e+05,1,0,0,0,0
"1105",2014-06-30,3519,0,0,0,0,0,0,0,0,750000,0.0351535036325287,750000,0.0641025641025641
"1106",2014-06-30,3996,0,0,0,0,0,0,0,0,0,0,0,0
"1107",2014-06-30,4931,6740000,0.653416086444815,7140000,0.686702213604783,0,0,0,0,0,0,0,0
"1108",2014-06-30,6029,350000,0.0339311024118228,25000,0.00240441951542291,0,0,0,0,0,0,0,0
"1109",2014-06-30,6719,2907520,0.281872453955494,2907520,0.279635913179297,0,0,0,0,0,0,0,0
"1110",2014-06-30,8082,317500,0.0307803571878678,325000,0.0312574537004978,0,0,0,0,0,0,0,0
"1111",2014-07-31,2024,5e+05,0.128499028547344,5e+05,0.0863396810266824,0,0,0,0,0,0,0,0
"1112",2014-07-31,2865,230000,0.0591095531317783,230000,0.0397162532722739,0,0,0,0,0,0,0,0
"1113",2014-07-31,3643,0,0,0,0,0,0,0,0,250000,0.121951219512195,250000,0.121951219512195
"1114",2014-07-31,4813,0,0,0,0,787485,1,297976,1,0,0,0,0
"1115",2014-07-31,5200,0,0,0,0,0,0,0,0,1800000,0.878048780487805,1800000,0.878048780487805
"1116",2014-07-31,6211,10630,0.00273188934691654,10630,0.00183558161862727,0,0,0,0,0,0,0,0
"1117",2014-07-31,7359,3150450,0.809659528973961,5050450,0.872108484082416,0,0,0,0,0,0,0,0
"1118",2014-08-29,2320,0,0,0,0,0,0,0,0,1100000,0.0893945550589191,2350000,0.196652719665272
"1119",2014-08-29,3312,150000,0.0369638395079374,150000,0.0383826277156349,0,0,0,0,0,0,0,0
"1120",2014-08-29,3721,3e+05,0.0739276790158747,3e+05,0.0767652554312698,0,0,0,0,0,0,0,0
"1121",2014-08-29,4911,608020,0.149831691317441,108018,0.027640097870583,0,0,0,0,0,0,0,0
"1122",2014-08-29,5812,0,0,0,0,254673,1,254673,1,0,0,0,0
"1123",2014-08-29,6331,0,0,0,0,0,0,0,0,11205000,0.910605444941081,9600000,0.803347280334728
"1124",2014-08-29,7389,3e+06,0.739276790158747,3350000,0.857212018982512,0,0,0,0,0,0,0,0
"1125",2014-09-30,2111,450000,0.0983606557377049,450000,0.14274385408406,0,0,0,0,0,0,0,0
"1126",2014-09-30,3273,2e+05,0.0437158469945355,2e+05,0.063441712926249,0,0,0,0,0,0,0,0
"1127",2014-09-30,3714,1675000,0.366120218579235,252500,0.0800951625693894,0,0,0,0,0,0,0,0
"1128",2014-09-30,4911,0,0,0,0,5e+05,1,1500000,1,0,0,0,0
"1129",2014-09-30,5651,0,0,0,0,0,0,0,0,4225000,0.240056818181818,2600000,0.187387387387387
"1130",2014-09-30,6324,0,0,0,0,0,0,0,0,13375000,0.759943181818182,11275000,0.812612612612613
"1131",2014-09-30,7382,2250000,0.491803278688525,2250000,0.713719270420301,0,0,0,0,0,0,0,0
"1132",2014-10-31,2435,0,0,0,0,0,0,0,0,0,0,0,0
"1133",2014-10-31,3341,1600000,1,1100000,1,0,0,0,0,0,0,0,0
"1134",2014-10-31,3743,0,0,0,0,0,0,0,0,3e+05,0.0711743772241993,3e+05,0.0711743772241993
"1135",2014-10-31,4922,0,0,0,0,0,0,0,0,0,0,0,0
"1136",2014-10-31,5912,0,0,0,0,0,0,0,0,65000,0.0154211150652432,65000,0.0154211150652432
"1137",2014-10-31,6351,0,0,0,0,75000,1,75000,1,0,0,0,0
"1138",2014-10-31,7510,0,0,0,0,0,0,0,0,3850000,0.913404507710557,3850000,0.913404507710557
"1139",2014-11-28,1311,3300000,0.461538461538462,3950000,0.505115024921352,0,0,0,0,0,0,0,0
"1140",2014-11-28,2754,350000,0.048951048951049,350000,0.0447570275246768,0,0,0,0,0,0,0,0
"1141",2014-11-28,3523,3e+05,0.041958041958042,3e+05,0.038363166449723,0,0,0,0,0,0,0,0
"1142",2014-11-28,4000,4e+05,0.0559440559440559,4e+05,0.0511508885996306,0,0,0,0,0,0,0,0
"1143",2014-11-28,4931,2800000,0.391608391608392,2820001,0.360613892504617,0,0,0,0,0,0,0,0
"1144",2014-11-28,6035,0,0,0,0,0,0,0,0,1938670,1,2156114,1
"1145",2014-11-28,6719,0,0,0,0,0,0,0,0,0,0,0,0
"1146",2014-11-28,8062,0,0,0,0,4e+05,1,4e+05,1,0,0,0,0
"1147",2014-12-31,1381,250000,0.0806451612903226,250000,0.0892857142857143,0,0,0,0,0,0,0,0
"1148",2014-12-31,2800,8e+05,0.258064516129032,8e+05,0.285714285714286,0,0,0,0,0,0,0,0
"1149",2014-12-31,3533,0,0,0,0,3e+05,1,3e+05,1,0,0,0,0
"1150",2014-12-31,4011,0,0,0,0,0,0,0,0,610000,1,510000,1
"1151",2014-12-31,4941,0,0,0,0,0,0,0,0,0,0,0,0
"1152",2014-12-31,6081,0,0,0,0,0,0,0,0,0,0,0,0
"1153",2014-12-31,6719,9e+05,0.290322580645161,1500000,0.535714285714286,0,0,0,0,0,0,0,0
"1154",2014-12-31,8062,1150000,0.370967741935484,250000,0.0892857142857143,0,0,0,0,0,0,0,0
"1155",2015-01-30,1600,25000,0.0175438596491228,25000,0.0175438596491228,0,NA,0,NA,0,0,0,0
"1156",2015-01-30,2844,250000,0.175438596491228,250000,0.175438596491228,0,NA,0,NA,0,0,0,0
"1157",2015-01-30,3590,0,0,0,0,0,NA,0,NA,2e+05,0.0547945205479452,2e+05,0.0547945205479452
"1158",2015-01-30,4700,0,0,0,0,0,NA,0,NA,2850000,0.780821917808219,2850000,0.780821917808219
"1159",2015-01-30,5171,7e+05,0.491228070175439,7e+05,0.491228070175439,0,NA,0,NA,0,0,0,0
"1160",2015-01-30,6200,0,0,0,0,0,NA,0,NA,6e+05,0.164383561643836,6e+05,0.164383561643836
"1161",2015-01-30,7319,0,0,0,0,0,NA,0,NA,0,0,0,0
"1162",2015-01-30,8748,450000,0.315789473684211,450000,0.315789473684211,0,NA,0,NA,0,0,0,0
"1163",2015-02-27,1522,350000,0.0593723494486853,350000,0.0664136622390892,0,0,0,0,0,NA,0,NA
"1164",2015-02-27,2835,2125000,0.360474978795589,2550000,0.483870967741935,0,0,0,0,0,NA,0,NA
"1165",2015-02-27,3571,6e+05,0.101781170483461,6e+05,0.113851992409867,0,0,0,0,0,NA,0,NA
"1166",2015-02-27,4610,1350000,0.229007633587786,150000,0.0284629981024668,0,0,0,0,0,NA,0,NA
"1167",2015-02-27,5142,680000,0.115351993214589,680000,0.129032258064516,0,0,0,0,0,NA,0,NA
"1168",2015-02-27,6162,0,0,0,0,0,0,0,0,0,NA,0,NA
"1169",2015-02-27,7011,790000,0.13401187446989,940000,0.178368121442125,0,0,0,0,0,NA,0,NA
"1170",2015-02-27,8742,0,0,0,0,475000,1,475000,1,0,NA,0,NA
"1171",2015-03-31,2531,0,0,0,0,0,NA,0,NA,1745896,0.445279854400627,1745896,0.445279854400627
"1172",2015-03-31,3420,0,0,0,0,0,NA,0,NA,75000,0.019128280882737,75000,0.019128280882737
"1173",2015-03-31,3825,0,0,0,0,0,NA,0,NA,2100000,0.535591864716636,2100000,0.535591864716636
"1174",2015-03-31,4923,1,1.40844872049476e-06,1,5.63379964292978e-07,0,NA,0,NA,0,0,0,0
"1175",2015-03-31,5999,5e+05,0.70422436024738,5e+05,0.281689982146489,0,NA,0,NA,0,0,0,0
"1176",2015-03-31,6500,0,0,0,0,0,NA,0,NA,0,0,0,0
"1177",2015-03-31,7830,210000,0.2957742313039,1275000,0.718309454473547,0,NA,0,NA,0,0,0,0
"1178",2015-04-30,1541,0,0,0,0,0,0,0,0,0,0,0,0
"1179",2015-04-30,2851,0,0,0,0,0,0,0,0,1750000,0.486111111111111,1750000,0.686274509803922
"1180",2015-04-30,3590,550000,0.808823529411765,550000,0.808823529411765,0,0,0,0,0,0,0,0
"1181",2015-04-30,4813,0,0,0,0,0,0,0,0,0,0,0,0
"1182",2015-04-30,5182,130000,0.191176470588235,130000,0.191176470588235,0,0,0,0,0,0,0,0
"1183",2015-04-30,6211,0,0,0,0,473373,1,212500,1,0,0,0,0
"1184",2015-04-30,7320,0,0,0,0,0,0,0,0,1850000,0.513888888888889,8e+05,0.313725490196078
"1185",2015-05-29,1521,0,0,0,0,525000,0.179487179487179,525000,0.177966101694915,0,0,0,0
"1186",2015-05-29,2835,2125000,0.494186046511628,2550000,0.671052631578947,0,0,0,0,0,0,0,0
"1187",2015-05-29,3571,6e+05,0.13953488372093,6e+05,0.157894736842105,0,0,0,0,0,0,0,0
"1188",2015-05-29,4610,1350000,0.313953488372093,150000,0.0394736842105263,0,0,0,0,0,0,0,0
"1189",2015-05-29,5140,0,0,0,0,0,0,0,0,4e+06,0.211939483647597,4e+06,0.211939483647597
"1190",2015-05-29,6159,0,0,0,0,0,0,0,0,14873312,0.788060516352403,14873312,0.788060516352403
"1191",2015-05-29,7011,0,0,0,0,2400000,0.82051282051282,2425000,0.822033898305085,0,0,0,0
"1192",2015-05-29,8711,225000,0.0523255813953488,5e+05,0.131578947368421,0,0,0,0,0,0,0,0
"1193",2015-06-30,2221,210000,0.134615384615385,210000,0.134615384615385,0,0,0,0,0,0,0,0
"1194",2015-06-30,3317,1350000,0.865384615384615,1350000,0.865384615384615,0,0,0,0,0,0,0,0
"1195",2015-06-30,3724,0,0,0,0,960000,0.754321436793757,960000,0.754321436793757,0,0,0,0
"1196",2015-06-30,4911,0,0,0,0,0,0,0,0,7924150,0.4765310208666,34343551,0.797792517526391
"1197",2015-06-30,5812,0,0,0,0,0,0,0,0,8704673,0.5234689791334,8704673,0.202207482473609
"1198",2015-06-30,6331,0,0,0,0,0,0,0,0,0,0,0,0
"1199",2015-06-30,7382,0,0,0,0,312667,0.245678563206243,312667,0.245678563206243,0,0,0,0
"1200",2015-07-31,2436,0,NA,0,NA,0,0,0,0,0,0,0,0
"1201",2015-07-31,3357,0,NA,0,NA,0,0,0,0,3525000,0.626110124333925,3525000,0.634563456345635
"1202",2015-07-31,3760,0,NA,0,NA,0,0,0,0,405000,0.0719360568383659,330000,0.0594059405940594
"1203",2015-07-31,4922,0,NA,0,NA,0,0,0,0,0,0,0,0
"1204",2015-07-31,5942,0,NA,0,NA,1e+05,1,1e+05,1,0,0,0,0
"1205",2015-07-31,6351,0,NA,0,NA,0,0,0,0,1350000,0.239786856127886,1350000,0.243024302430243
"1206",2015-07-31,7510,0,NA,0,NA,0,0,0,0,350000,0.0621669626998224,350000,0.063006300630063
"1207",2015-08-31,2436,1300000,0.519999792000083,1300000,0.519999792000083,0,0,0,0,0,0,0,0
"1208",2015-08-31,3357,0,0,0,0,0,0,0,0,3525000,0.404011461318052,3525000,0.415929203539823
"1209",2015-08-31,3812,0,0,0,0,0,0,0,0,5200000,0.595988538681948,4950000,0.584070796460177
"1210",2015-08-31,4922,1,3.99999840000064e-07,1,3.99999840000064e-07,0,0,0,0,0,0,0,0
"1211",2015-08-31,5945,0,0,0,0,6e+05,1,4e+05,1,0,0,0,0
"1212",2015-08-31,6399,1e+06,0.399999840000064,1e+06,0.399999840000064,0,0,0,0,0,0,0,0
"1213",2015-08-31,7532,2e+05,0.0799999680000128,2e+05,0.0799999680000128,0,0,0,0,0,0,0,0
"1214",2015-09-30,1381,650000,0.350404312668464,1900000,0.611916264090177,0,0,0,0,0,0,0,0
"1215",2015-09-30,2819,0,0,0,0,0,0,0,0,0,0,0,0
"1216",2015-09-30,3544,225000,0.121293800539084,225000,0.072463768115942,0,0,0,0,0,0,0,0
"1217",2015-09-30,4512,0,0,0,0,105000,0.00980850070060719,1124958,0.0959455888882502,0,0,0,0
"1218",2015-09-30,5013,805000,0.433962264150943,805000,0.259259259259259,0,0,0,0,0,0,0,0
"1219",2015-09-30,6150,0,0,0,0,10600000,0.990191499299393,10600000,0.90405441111175,0,0,0,0
"1220",2015-09-30,6798,0,0,0,0,0,0,0,0,16200000,1,16200000,1
"1221",2015-09-30,8222,175000,0.0943396226415094,175000,0.0563607085346216,0,0,0,0,0,0,0,0
"1222",2015-10-30,2038,3e+05,0.032626427406199,5975000,0.442592592592593,0,NA,0,NA,0,0,0,0
"1223",2015-10-30,2899,575000,0.0625339858618815,575000,0.0425925925925926,0,NA,0,NA,0,0,0,0
"1224",2015-10-30,3674,750000,0.0815660685154976,4345000,0.321851851851852,0,NA,0,NA,0,0,0,0
"1225",2015-10-30,4813,7245000,0.787928221859706,2280000,0.168888888888889,0,NA,0,NA,0,0,0,0
"1226",2015-10-30,5311,0,0,0,0,0,NA,0,NA,3100000,0.454212454212454,3e+06,0.446096654275093
"1227",2015-10-30,6282,0,0,0,0,0,NA,0,NA,3725000,0.545787545787546,3725000,0.553903345724907
"1228",2015-10-30,7371,325000,0.0353452963567156,325000,0.0240740740740741,0,NA,0,NA,0,0,0,0
"1229",2015-11-30,1541,0,0,0,0,0,NA,0,NA,0,NA,0,NA
"1230",2015-11-30,2842,4e+05,0.0762340384981894,4e+05,0.088948187680676,0,NA,0,NA,0,NA,0,NA
"1231",2015-11-30,3621,117000,0.0222984562607204,117000,0.0260173448965977,0,NA,0,NA,0,NA,0,NA
"1232",2015-11-30,4813,0,0,0,0,0,NA,0,NA,0,NA,0,NA
"1233",2015-11-30,5182,130000,0.0247760625119116,130000,0.0289081609962197,0,NA,0,NA,0,NA,0,NA
"1234",2015-11-30,6211,4600000,0.876691442729179,3850000,0.856126306426507,0,NA,0,NA,0,NA,0,NA
"1235",2015-11-30,7359,0,0,0,0,0,NA,0,NA,0,NA,0,NA
"1236",2015-12-31,2011,0,NA,0,NA,250000,0.00951655881233346,250000,0.00934579439252336,0,0,0,0
"1237",2015-12-31,2870,0,NA,0,NA,20000,0.000761324704986677,5e+05,0.0186915887850467,0,0,0,0
"1238",2015-12-31,3674,0,NA,0,NA,0,0,0,0,0,0,0,0
"1239",2015-12-31,4832,0,NA,0,NA,0,0,0,0,0,0,0,0
"1240",2015-12-31,5331,0,NA,0,NA,2.6e+07,0.98972211648268,2.6e+07,0.97196261682243,0,0,0,0
"1241",2015-12-31,6289,0,NA,0,NA,0,0,0,0,8250000,0.705128205128205,7250000,0.717821782178218
"1242",2015-12-31,7372,0,NA,0,NA,0,0,0,0,3450000,0.294871794871795,2850000,0.282178217821782
"1243",2016-01-29,1311,17750000,0.815154994259472,16050000,0.799501867995019,0,0,0,0,0,NA,0,NA
"1244",2016-01-29,2771,225000,0.0103329506314581,225000,0.0112079701120797,0,0,0,0,0,NA,0,NA
"1245",2016-01-29,3533,950000,0.0436280137772675,950000,0.0473225404732254,0,0,0,0,0,NA,0,NA
"1246",2016-01-29,4499,3e+05,0.0137772675086108,3e+05,0.0149439601494396,0,0,0,0,0,NA,0,NA
"1247",2016-01-29,5000,675000,0.0309988518943743,675000,0.0336239103362391,0,0,0,0,0,NA,0,NA
"1248",2016-01-29,6153,0,0,0,0,4500000,1,4e+05,1,0,NA,0,NA
"1249",2016-01-29,6798,1575000,0.0723306544202067,1575000,0.0784557907845579,0,0,0,0,0,NA,0,NA
"1250",2016-01-29,8699,3e+05,0.0137772675086108,3e+05,0.0149439601494396,0,0,0,0,0,NA,0,NA
"1251",2016-02-29,1389,0,0,0,0,0,0,0,0,6950000,0.889661037864486,7200000,0.958031946905869
"1252",2016-02-29,2833,650000,0.211382113821138,650000,0.211382113821138,0,0,0,0,0,0,0,0
"1253",2016-02-29,3570,7e+05,0.227642276422764,7e+05,0.227642276422764,0,0,0,0,0,0,0,0
"1254",2016-02-29,4513,0,0,0,0,0,0,0,0,686964,0.0879374252108689,140407,0.0186825543846128
"1255",2016-02-29,5122,0,0,0,0,0,0,0,0,175000,0.0224015369246453,175000,0.0232854987095177
"1256",2016-02-29,6162,1525000,0.495934959349593,1525000,0.495934959349593,0,0,0,0,0,0,0,0
"1257",2016-02-29,7310,2e+05,0.0650406504065041,2e+05,0.0650406504065041,0,0,0,0,0,0,0,0
"1258",2016-02-29,8748,0,0,0,0,3e+05,1,3e+05,1,0,0,0,0
"1259",2016-03-31,1221,0,0,0,0,2597000,0.272022624908348,2e+06,0.666666666666667,0,0,0,0
"1260",2016-03-31,2657,675000,0.130434782608696,675000,0.130434782608696,0,0,0,0,0,0,0,0
"1261",2016-03-31,3491,0,0,0,0,0,0,0,0,750000,0.0290484472326822,750000,0.0264189233887151
"1262",2016-03-31,3944,0,0,0,0,0,0,0,0,1600000,0.0619700207630555,1600000,0.0563603698959256
"1263",2016-03-31,4931,0,0,0,0,0,0,0,0,21530266,0.833894394408817,24097266,0.84883176577532
"1264",2016-03-31,6035,0,0,0,0,0,0,0,0,1938670,0.0750871375954455,1941476,0.0683889409400388
"1265",2016-03-31,6719,0,0,0,0,6950000,0.727977375091652,1e+06,0.333333333333333,0,0,0,0
"1266",2016-03-31,8092,4500000,0.869565217391304,4500000,0.869565217391304,0,0,0,0,0,0,0,0
"1267",2016-04-29,1381,1125000,0.104651162790698,2600000,0.272251308900524,0,NA,0,NA,0,0,0,0
"1268",2016-04-29,2812,450000,0.0418604651162791,450000,0.0471204188481675,0,NA,0,NA,0,0,0,0
"1269",2016-04-29,3559,140000,0.0130232558139535,140000,0.0146596858638743,0,NA,0,NA,0,0,0,0
"1270",2016-04-29,4512,0,0,0,0,0,NA,0,NA,5763350,1,4594900,1
"1271",2016-04-29,5063,1400000,0.130232558139535,1400000,0.146596858638743,0,NA,0,NA,0,0,0,0
"1272",2016-04-29,6159,1e+05,0.00930232558139535,1e+05,0.0104712041884817,0,NA,0,NA,0,0,0,0
"1273",2016-04-29,7011,5235000,0.486976744186047,2560000,0.268062827225131,0,NA,0,NA,0,0,0,0
"1274",2016-04-29,8742,2300000,0.213953488372093,2300000,0.240837696335079,0,NA,0,NA,0,0,0,0
"1275",2016-05-31,2077,1200000,0.145353784449301,7e+05,0.0506879073135409,0,0,0,0,0,0,0,0
"1276",2016-05-31,3085,0,0,0,0,250000,1,250000,1,0,0,0,0
"1277",2016-05-31,3714,1350000,0.163523007505464,3975000,0.28783490224475,0,0,0,0,0,0,0,0
"1278",2016-05-31,4899,2705719,0.327738746921982,2125000,0.153874004344678,0,0,0,0,0,0,0,0
"1279",2016-05-31,5651,0,0,0,0,0,0,0,0,2350000,0.0918506937658784,2350000,0.0955867398820419
"1280",2016-05-31,6331,0,0,0,0,0,0,0,0,23235000,0.908149306234122,22235000,0.904413260117958
"1281",2016-05-31,7389,3e+06,0.363384461123253,7010000,0.507603186097031,0,0,0,0,0,0,0,0
"1282",2016-06-30,1311,0,0,0,0,6600000,0.487084870848708,25995000,0.962956102982034,0,0,0,0
"1283",2016-06-30,2671,235000,0.265536723163842,235000,0.265536723163842,0,0,0,0,0,0,0,0
"1284",2016-06-30,3523,0,0,0,0,0,0,0,0,3500000,0.406315300673322,3500000,0.406315300673322
"1285",2016-06-30,4000,4e+05,0.451977401129944,4e+05,0.451977401129944,0,0,0,0,0,0,0,0
"1286",2016-06-30,4932,0,0,0,0,0,0,0,0,5100000,0.592059438123984,5100000,0.592059438123984
"1287",2016-06-30,6081,0,0,0,0,0,0,0,0,14000,0.00162526120269329,14000,0.00162526120269329
"1288",2016-06-30,6719,0,0,0,0,6950000,0.512915129151292,1e+06,0.0370438970179663,0,0,0,0
"1289",2016-06-30,8092,250000,0.282485875706215,250000,0.282485875706215,0,0,0,0,0,0,0,0
"1290",2016-07-29,1311,0,0,0,0,0,NA,0,NA,33875000,0.825293573064367,26010000,0.783882342304331
"1291",2016-07-29,2711,4e+05,0.124031007751938,4e+05,0.158415841584158,0,NA,0,NA,0,0,0,0
"1292",2016-07-29,3531,0,0,0,0,0,NA,0,NA,6650000,0.162013350874628,6650000,0.200415900666044
"1293",2016-07-29,4011,1300000,0.403100775193798,6e+05,0.237623762376238,0,NA,0,NA,0,0,0,0
"1294",2016-07-29,4941,0,0,0,0,0,NA,0,NA,21000,0.000511621108025143,21000,0.00063289231789277
"1295",2016-07-29,6111,0,0,0,0,0,NA,0,NA,5e+05,0.0121814549529796,5e+05,0.0150688647117326
"1296",2016-07-29,6726,0,0,0,0,0,NA,0,NA,0,0,0,0
"1297",2016-07-29,8093,1525000,0.472868217054264,1525000,0.603960396039604,0,NA,0,NA,0,0,0,0
"1298",2016-08-31,182,425000,0.0106623181133969,425000,0.0220836580930112,0,0,0,0,0,0,0,0
"1299",2016-08-31,2870,6e+05,0.0150526843953838,6e+05,0.0311769290724864,0,0,0,0,0,0,0,0
"1300",2016-08-31,3674,5955000,0.149397892624185,4495000,0.233567160301377,0,0,0,0,0,0,0,0
"1301",2016-08-31,4813,32880000,0.824887104867035,13725000,0.713172252533125,0,0,0,0,0,0,0,0
"1302",2016-08-31,5311,0,0,0,0,0,0,0,0,275000,0.207547169811321,275000,0.207547169811321
"1303",2016-08-31,6282,0,0,0,0,0,0,0,0,1050000,0.792452830188679,1050000,0.792452830188679
"1304",2016-08-31,7370,0,0,0,0,2e+06,1,2e+06,1,0,0,0,0
"1305",2016-09-30,2092,0,0,0,0,0,NA,0,NA,0,0,0,0
"1306",2016-09-30,3312,1130000,0.106203007518797,1130000,0.137135922330097,0,NA,0,NA,0,0,0,0
"1307",2016-09-30,3728,675000,0.0634398496240602,675000,0.0819174757281553,0,NA,0,NA,0,0,0,0
"1308",2016-09-30,4911,0,0,0,0,0,NA,0,NA,44554481,1,40533647,1
"1309",2016-09-30,5812,2750000,0.258458646616541,2425000,0.294296116504854,0,NA,0,NA,0,0,0,0
"1310",2016-09-30,6331,1125000,0.105733082706767,250000,0.0303398058252427,0,NA,0,NA,0,0,0,0
"1311",2016-09-30,7389,4960000,0.466165413533835,3760000,0.456310679611651,0,NA,0,NA,0,0,0,0
"1312",2016-10-31,2621,175000,0.125178826895565,175000,0.125178826895565,0,0,0,0,0,0,0,0
"1313",2016-10-31,3443,2e+05,0.143061516452074,2e+05,0.143061516452074,0,0,0,0,0,0,0,0
"1314",2016-10-31,3842,0,0,0,0,1015000,1,1015000,1,0,0,0,0
"1315",2016-10-31,4924,0,0,0,0,0,0,0,0,3200000,0.234249468363511,3167000,0.318206708766007
"1316",2016-10-31,6022,0,0,0,0,0,0,0,0,10460650,0.765750531636489,6785650,0.681793291233993
"1317",2016-10-31,6531,593000,0.424177396280401,593000,0.424177396280401,0,0,0,0,0,0,0,0
"1318",2016-10-31,7996,430000,0.30758226037196,430000,0.30758226037196,0,0,0,0,0,0,0,0
"1319",2016-11-30,1381,325000,0.167095115681234,775000,0.215277777777778,0,NA,0,NA,0,0,0,0
"1320",2016-11-30,2800,1420000,0.730077120822622,2420000,0.672222222222222,0,NA,0,NA,0,0,0,0
"1321",2016-11-30,3559,0,0,0,0,0,NA,0,NA,1750000,0.0294401796745942,8e+05,0.0152623367709776
"1322",2016-11-30,4512,0,0,0,0,0,NA,0,NA,1796695,0.0302257277831114,1845736,0.0352128055278963
"1323",2016-11-30,5033,2e+05,0.102827763496144,405000,0.1125,0,NA,0,NA,0,0,0,0
"1324",2016-11-30,6153,0,0,0,0,0,NA,0,NA,29845877,0.502095989386193,29845877,0.569397282498966
"1325",2016-11-30,6798,0,0,0,0,0,NA,0,NA,26050000,0.438238103156102,19925000,0.38012757520216
"1326",2016-11-30,8221,0,0,0,0,0,NA,0,NA,0,0,0,0
"1327",2016-12-30,1389,0,0,0,0,0,0,0,0,12100000,1,12100000,1
"1328",2016-12-30,2834,0,0,0,0,70450000,0.989813839128908,26600000,0.973467520585544,0,0,0,0
"1329",2016-12-30,3585,425000,0.150442477876106,425000,0.150442477876106,0,0,0,0,0,0,0,0
"1330",2016-12-30,4700,2e+06,0.707964601769911,2e+06,0.707964601769911,0,0,0,0,0,0,0,0
"1331",2016-12-30,5169,0,0,0,0,175000,0.00245872848612575,175000,0.00640439158279963,0,0,0,0
"1332",2016-12-30,6211,0,0,0,0,550000,0.00772743238496663,550000,0.020128087831656,0,0,0,0
